id,order_id,product_id,quantity,unit_price,unit_cost
ITEM-00499,ORD-202206-0209,P006,2,2450,1150
ITEM-00500,ORD-202206-0209,P016,1,3000,1500
ITEM-00501,ORD-202206-0209,P017,1,4000,1900
ITEM-00502,ORD-202206-0210,P001,3,1200,600
ITEM-00503,ORD-202206-0210,P010,2,1250,160
ITEM-00504,ORD-202206-0211,P004,3,1950,930
ITEM-00505,ORD-202206-0212,P014,3,250,25
ITEM-00506,ORD-202206-0213,P003,3,1700,820
ITEM-00507,ORD-202206-0213,P011,2,1400,180
ITEM-00508,ORD-202206-0214,P004,3,1950,930
ITEM-00509,ORD-202206-0214,P019,1,6000,2700
ITEM-00510,ORD-202206-0215,P009,2,1100,140
ITEM-00511,ORD-202206-0215,P013,2,200,20
ITEM-00512,ORD-202206-0216,P014,3,250,25
ITEM-00513,ORD-202206-0217,P007,3,800,100
ITEM-00514,ORD-202206-0217,P013,1,200,20
ITEM-00515,ORD-202206-0218,P015,2,300,30
ITEM-00516,ORD-202206-0219,P014,2,250,25
ITEM-00517,ORD-202206-0219,P013,2,200,20
ITEM-00518,ORD-202206-0219,P005,1,2200,1040
ITEM-00519,ORD-202206-0219,P007,2,800,100
ITEM-00520,ORD-202206-0220,P015,2,300,30
ITEM-00521,ORD-202206-0220,P009,2,1100,140
ITEM-00522,ORD-202206-0221,P018,2,5000,2300
ITEM-00523,ORD-202206-0221,P005,2,2200,1040
ITEM-00524,ORD-202206-0221,P019,2,6000,2700
ITEM-00525,ORD-202206-0222,P011,2,1400,180
ITEM-00526,ORD-202206-0223,P002,2,1450,710
ITEM-00527,ORD-202206-0223,P011,1,1400,180
ITEM-00528,ORD-202206-0223,P019,1,6000,2700
ITEM-00529,ORD-202206-0224,P012,1,150,15
ITEM-00530,ORD-202206-0224,P016,3,3000,1500
ITEM-00531,ORD-202206-0224,P004,1,1950,930
ITEM-00532,ORD-202206-0225,P017,3,4000,1900
ITEM-00533,ORD-202206-0225,P008,1,950,120
ITEM-00534,ORD-202206-0225,P007,2,800,100
ITEM-00535,ORD-202206-0226,P001,1,1200,600
ITEM-00536,ORD-202206-0226,P001,3,1200,600
ITEM-00537,ORD-202206-0226,P002,1,1450,710
ITEM-00538,ORD-202206-0226,P007,1,800,100
ITEM-00539,ORD-202206-0227,P003,1,1700,820
ITEM-00540,ORD-202206-0228,P010,1,1250,160
ITEM-00541,ORD-202206-0229,P007,3,800,100
ITEM-00542,ORD-202206-0229,P002,1,1450,710
ITEM-00543,ORD-202206-0229,P005,3,2200,1040
ITEM-00544,ORD-202206-0230,P012,2,150,15
ITEM-00545,ORD-202206-0231,P011,1,1400,180
ITEM-00546,ORD-202206-0231,P006,1,2450,1150
ITEM-00547,ORD-202206-0231,P001,2,1200,600
ITEM-00548,ORD-202206-0231,P004,3,1950,930
ITEM-00549,ORD-202207-0232,P017,3,4000,1900
ITEM-00550,ORD-202207-0233,P008,2,950,120
ITEM-00551,ORD-202207-0233,P003,2,1700,820
ITEM-00552,ORD-202207-0233,P009,1,1100,140
ITEM-00553,ORD-202207-0233,P016,2,3000,1500
ITEM-00554,ORD-202207-0234,P012,3,150,15
ITEM-00555,ORD-202207-0234,P016,3,3000,1500
ITEM-00556,ORD-202207-0234,P011,1,1400,180
ITEM-00557,ORD-202207-0234,P001,3,1200,600
ITEM-00558,ORD-202207-0235,P017,2,4000,1900
ITEM-00559,ORD-202207-0235,P008,1,950,120
ITEM-00560,ORD-202207-0236,P004,2,1950,930
ITEM-00561,ORD-202207-0236,P006,3,2450,1150
ITEM-00562,ORD-202207-0236,P003,2,1700,820
ITEM-00563,ORD-202207-0237,P009,1,1100,140
ITEM-00564,ORD-202207-0237,P008,2,950,120
ITEM-00565,ORD-202207-0237,P011,2,1400,180
ITEM-00566,ORD-202207-0238,P003,2,1700,820
ITEM-00567,ORD-202207-0238,P005,3,2200,1040
ITEM-00568,ORD-202207-0238,P002,3,1450,710
ITEM-00569,ORD-202207-0238,P014,2,250,25
ITEM-00570,ORD-202207-0239,P006,2,2450,1150
ITEM-00571,ORD-202207-0239,P016,2,3000,1500
ITEM-00572,ORD-202207-0239,P001,2,1200,600
ITEM-00573,ORD-202207-0239,P002,2,1450,710
ITEM-00574,ORD-202207-0240,P010,1,1250,160
ITEM-00575,ORD-202207-0241,P008,1,950,120
ITEM-00576,ORD-202207-0241,P013,1,200,20
ITEM-00577,ORD-202207-0242,P009,1,1100,140
ITEM-00578,ORD-202207-0242,P005,1,2200,1040
ITEM-00579,ORD-202207-0242,P018,1,5000,2300
ITEM-00580,ORD-202207-0243,P012,2,150,15
ITEM-00581,ORD-202207-0243,P007,1,800,100
ITEM-00582,ORD-202207-0243,P014,1,250,25
ITEM-00583,ORD-202207-0243,P003,1,1700,820
ITEM-00584,ORD-202207-0244,P013,1,200,20
ITEM-00585,ORD-202207-0244,P013,1,200,20
ITEM-00586,ORD-202207-0244,P002,1,1450,710
ITEM-00587,ORD-202207-0244,P007,2,800,100
ITEM-00588,ORD-202207-0245,P009,2,1100,140
ITEM-00589,ORD-202207-0245,P004,2,1950,930
ITEM-00590,ORD-202207-0245,P008,2,950,120
ITEM-00591,ORD-202207-0246,P008,3,950,120
ITEM-00592,ORD-202207-0246,P019,3,6000,2700
ITEM-00593,ORD-202207-0246,P018,1,5000,2300
ITEM-00594,ORD-202207-0247,P006,1,2450,1150
ITEM-00595,ORD-202207-0247,P015,2,300,30
ITEM-00596,ORD-202207-0247,P004,3,1950,930
ITEM-00597,ORD-202207-0248,P001,3,1200,600
ITEM-00598,ORD-202207-0248,P013,2,200,20
ITEM-00599,ORD-202207-0248,P019,3,6000,2700
ITEM-00600,ORD-202207-0249,P012,3,150,15
ITEM-00601,ORD-202207-0249,P011,2,1400,180
ITEM-00602,ORD-202207-0249,P004,3,1950,930
ITEM-00603,ORD-202207-0250,P013,3,200,20
ITEM-00604,ORD-202207-0250,P017,1,4000,1900
ITEM-00605,ORD-202207-0250,P012,2,150,15
ITEM-00606,ORD-202207-0250,P019,1,6000,2700
ITEM-00607,ORD-202207-0251,P008,2,950,120
ITEM-00608,ORD-202207-0251,P004,3,1950,930
ITEM-00609,ORD-202207-0251,P004,3,1950,930
ITEM-00610,ORD-202207-0251,P011,3,1400,180
ITEM-00611,ORD-202207-0252,P007,2,800,100
ITEM-00612,ORD-202207-0252,P003,2,1700,820
ITEM-00613,ORD-202207-0252,P007,3,800,100
ITEM-00614,ORD-202207-0253,P005,2,2200,1040
ITEM-00615,ORD-202207-0253,P019,1,6000,2700
ITEM-00616,ORD-202207-0254,P019,2,6000,2700
ITEM-00617,ORD-202207-0254,P017,2,4000,1900
ITEM-00618,ORD-202207-0254,P011,1,1400,180
ITEM-00619,ORD-202207-0254,P019,3,6000,2700
ITEM-00620,ORD-202207-0255,P001,2,1200,600
ITEM-00621,ORD-202207-0256,P006,2,2450,1150
ITEM-00622,ORD-202207-0256,P007,2,800,100
ITEM-00623,ORD-202207-0257,P005,3,2200,1040
ITEM-00624,ORD-202207-0257,P006,3,2450,1150
ITEM-00625,ORD-202207-0258,P015,2,300,30
ITEM-00626,ORD-202207-0258,P009,3,1100,140
ITEM-00627,ORD-202207-0258,P019,3,6000,2700
ITEM-00628,ORD-202207-0258,P009,2,1100,140
ITEM-00629,ORD-202207-0259,P010,3,1250,160
ITEM-00630,ORD-202207-0259,P006,2,2450,1150
ITEM-00631,ORD-202207-0260,P015,1,300,30
ITEM-00632,ORD-202207-0260,P003,2,1700,820
ITEM-00633,ORD-202207-0260,P013,1,200,20
ITEM-00634,ORD-202207-0260,P010,2,1250,160
ITEM-00635,ORD-202207-0261,P002,1,1450,710
ITEM-00636,ORD-202207-0261,P019,1,6000,2700
ITEM-00637,ORD-202207-0261,P015,2,300,30
ITEM-00638,ORD-202207-0261,P005,1,2200,1040
ITEM-00639,ORD-202207-0262,P015,1,300,30
ITEM-00640,ORD-202207-0262,P012,2,150,15
ITEM-00641,ORD-202207-0262,P012,2,150,15
ITEM-00642,ORD-202207-0263,P011,3,1400,180
ITEM-00643,ORD-202207-0263,P001,3,1200,600
ITEM-00644,ORD-202207-0263,P006,2,2450,1150
ITEM-00645,ORD-202207-0263,P005,2,2200,1040
ITEM-00646,ORD-202207-0264,P011,3,1400,180
ITEM-00647,ORD-202207-0264,P016,3,3000,1500
ITEM-00648,ORD-202207-0264,P012,3,150,15
ITEM-00649,ORD-202207-0265,P007,3,800,100
ITEM-00650,ORD-202207-0266,P001,3,1200,600
ITEM-00651,ORD-202207-0266,P002,1,1450,710
ITEM-00652,ORD-202207-0266,P003,1,1700,820
ITEM-00653,ORD-202207-0266,P008,3,950,120
ITEM-00654,ORD-202207-0267,P006,2,2450,1150
ITEM-00655,ORD-202207-0267,P015,3,300,30
ITEM-00656,ORD-202207-0267,P007,1,800,100
ITEM-00657,ORD-202208-0268,P015,3,300,30
ITEM-00658,ORD-202208-0268,P013,2,200,20
ITEM-00659,ORD-202208-0269,P005,2,2200,1040
ITEM-00660,ORD-202208-0269,P015,1,300,30
ITEM-00661,ORD-202208-0269,P002,2,1450,710
ITEM-00662,ORD-202208-0269,P001,2,1200,600
ITEM-00663,ORD-202208-0270,P016,2,3000,1500
ITEM-00664,ORD-202208-0270,P002,3,1450,710
ITEM-00665,ORD-202208-0271,P017,2,4000,1900
ITEM-00666,ORD-202208-0271,P009,2,1100,140
ITEM-00667,ORD-202208-0272,P001,3,1200,600
ITEM-00668,ORD-202208-0272,P002,2,1450,710
ITEM-00669,ORD-202208-0273,P002,3,1450,710
ITEM-00670,ORD-202208-0273,P016,2,3000,1500
ITEM-00671,ORD-202208-0273,P005,2,2200,1040
ITEM-00672,ORD-202208-0274,P008,2,950,120
ITEM-00673,ORD-202208-0274,P015,3,300,30
ITEM-00674,ORD-202208-0274,P010,1,1250,160
ITEM-00675,ORD-202208-0274,P006,3,2450,1150
ITEM-00676,ORD-202208-0275,P015,1,300,30
ITEM-00677,ORD-202208-0275,P009,2,1100,140
ITEM-00678,ORD-202208-0275,P004,1,1950,930
ITEM-00679,ORD-202208-0275,P016,2,3000,1500
ITEM-00680,ORD-202208-0276,P016,3,3000,1500
ITEM-00681,ORD-202208-0276,P005,2,2200,1040
ITEM-00682,ORD-202208-0276,P009,1,1100,140
ITEM-00683,ORD-202208-0277,P018,3,5000,2300
ITEM-00684,ORD-202208-0278,P012,3,150,15
ITEM-00685,ORD-202208-0278,P017,1,4000,1900
ITEM-00686,ORD-202208-0279,P004,2,1950,930
ITEM-00687,ORD-202208-0280,P008,1,950,120
ITEM-00688,ORD-202208-0281,P006,2,2450,1150
ITEM-00689,ORD-202208-0281,P009,1,1100,140
ITEM-00690,ORD-202208-0281,P012,1,150,15
ITEM-00691,ORD-202208-0282,P015,3,300,30
ITEM-00692,ORD-202208-0282,P012,1,150,15
ITEM-00693,ORD-202208-0283,P016,1,3000,1500
ITEM-00694,ORD-202208-0283,P010,1,1250,160
ITEM-00695,ORD-202208-0283,P019,1,6000,2700
ITEM-00696,ORD-202208-0284,P004,2,1950,930
ITEM-00697,ORD-202208-0284,P007,1,800,100
ITEM-00698,ORD-202208-0284,P010,3,1250,160
ITEM-00699,ORD-202208-0285,P006,2,2450,1150
ITEM-00700,ORD-202208-0285,P013,2,200,20
ITEM-00701,ORD-202208-0285,P019,2,6000,2700
ITEM-00702,ORD-202208-0285,P001,1,1200,600
ITEM-00703,ORD-202208-0286,P017,2,4000,1900
ITEM-00704,ORD-202208-0286,P019,3,6000,2700
ITEM-00705,ORD-202208-0286,P001,2,1200,600
ITEM-00706,ORD-202208-0286,P013,3,200,20
ITEM-00707,ORD-202208-0287,P010,1,1250,160
ITEM-00708,ORD-202208-0287,P007,1,800,100
ITEM-00709,ORD-202208-0287,P014,1,250,25
ITEM-00710,ORD-202208-0288,P013,3,200,20
ITEM-00711,ORD-202208-0288,P009,3,1100,140
ITEM-00712,ORD-202208-0288,P007,3,800,100
ITEM-00713,ORD-202208-0289,P014,1,250,25
ITEM-00714,ORD-202208-0290,P017,3,4000,1900
ITEM-00715,ORD-202208-0290,P004,1,1950,930
ITEM-00716,ORD-202208-0291,P011,1,1400,180
ITEM-00717,ORD-202208-0291,P008,3,950,120
ITEM-00718,ORD-202208-0291,P008,1,950,120
ITEM-00719,ORD-202208-0292,P006,3,2450,1150
ITEM-00720,ORD-202208-0292,P002,3,1450,710
ITEM-00721,ORD-202208-0292,P004,1,1950,930
ITEM-00722,ORD-202208-0293,P002,2,1450,710
ITEM-00723,ORD-202208-0294,P002,1,1450,710
ITEM-00724,ORD-202208-0295,P011,3,1400,180
ITEM-00725,ORD-202208-0295,P009,2,1100,140
ITEM-00726,ORD-202208-0295,P011,2,1400,180
ITEM-00727,ORD-202208-0295,P013,2,200,20
ITEM-00728,ORD-202208-0296,P016,1,3000,1500
ITEM-00729,ORD-202208-0296,P005,3,2200,1040
ITEM-00730,ORD-202208-0296,P004,3,1950,930
ITEM-00731,ORD-202208-0297,P002,1,1450,710
ITEM-00732,ORD-202208-0298,P009,3,1100,140
ITEM-00733,ORD-202208-0298,P005,2,2200,1040
ITEM-00734,ORD-202208-0298,P019,3,6000,2700
ITEM-00735,ORD-202208-0299,P001,1,1200,600
ITEM-00736,ORD-202208-0299,P018,2,5000,2300
ITEM-00737,ORD-202208-0299,P013,3,200,20
ITEM-00738,ORD-202208-0300,P002,1,1450,710
ITEM-00739,ORD-202208-0301,P016,2,3000,1500
ITEM-00740,ORD-202208-0301,P010,2,1250,160
ITEM-00741,ORD-202208-0301,P004,2,1950,930
ITEM-00742,ORD-202208-0302,P007,2,800,100
ITEM-00743,ORD-202208-0302,P011,1,1400,180
ITEM-00744,ORD-202208-0302,P002,2,1450,710
ITEM-00745,ORD-202208-0302,P009,3,1100,140
ITEM-00746,ORD-202208-0303,P006,2,2450,1150
ITEM-00747,ORD-202208-0303,P012,2,150,15
ITEM-00748,ORD-202209-0304,P019,1,6000,2700
ITEM-00749,ORD-202209-0304,P012,2,150,15
ITEM-00750,ORD-202209-0304,P011,2,1400,180
ITEM-00751,ORD-202209-0304,P017,2,4000,1900
ITEM-00752,ORD-202209-0305,P009,3,1100,140
ITEM-00753,ORD-202209-0305,P017,1,4000,1900
ITEM-00754,ORD-202209-0306,P011,2,1400,180
ITEM-00755,ORD-202209-0306,P009,1,1100,140
ITEM-00756,ORD-202209-0306,P001,1,1200,600
ITEM-00757,ORD-202209-0306,P002,3,1450,710
ITEM-00758,ORD-202209-0307,P003,3,1700,820
ITEM-00759,ORD-202209-0307,P011,1,1400,180
ITEM-00760,ORD-202209-0307,P007,3,800,100
ITEM-00761,ORD-202209-0308,P017,2,4000,1900
ITEM-00762,ORD-202209-0308,P005,2,2200,1040
ITEM-00763,ORD-202209-0308,P015,3,300,30
ITEM-00764,ORD-202209-0308,P004,1,1950,930
ITEM-00765,ORD-202209-0309,P014,2,250,25
ITEM-00766,ORD-202209-0309,P015,3,300,30
ITEM-00767,ORD-202209-0309,P018,1,5000,2300
ITEM-00768,ORD-202209-0309,P014,2,250,25
ITEM-00769,ORD-202209-0310,P016,1,3000,1500
ITEM-00770,ORD-202209-0310,P012,2,150,15
ITEM-00771,ORD-202209-0311,P013,3,200,20
ITEM-00772,ORD-202209-0311,P003,3,1700,820
ITEM-00773,ORD-202209-0312,P012,3,150,15
ITEM-00774,ORD-202209-0313,P015,2,300,30
ITEM-00775,ORD-202209-0314,P002,1,1450,710
ITEM-00776,ORD-202209-0314,P011,2,1400,180
ITEM-00777,ORD-202209-0315,P004,3,1950,930
ITEM-00778,ORD-202209-0316,P017,3,4000,1900
ITEM-00779,ORD-202209-0317,P018,3,5000,2300
ITEM-00780,ORD-202209-0317,P017,3,4000,1900
ITEM-00781,ORD-202209-0318,P017,1,4000,1900
ITEM-00782,ORD-202209-0318,P004,1,1950,930
ITEM-00783,ORD-202209-0318,P019,2,6000,2700
ITEM-00784,ORD-202209-0318,P001,3,1200,600
ITEM-00785,ORD-202209-0319,P016,3,3000,1500
ITEM-00786,ORD-202209-0319,P018,2,5000,2300
ITEM-00787,ORD-202209-0319,P009,3,1100,140
ITEM-00788,ORD-202209-0319,P019,1,6000,2700
ITEM-00789,ORD-202209-0320,P011,1,1400,180
ITEM-00790,ORD-202209-0320,P006,3,2450,1150
ITEM-00791,ORD-202209-0321,P008,2,950,120
ITEM-00792,ORD-202209-0321,P002,3,1450,710
ITEM-00793,ORD-202209-0321,P007,1,800,100
ITEM-00794,ORD-202209-0322,P008,3,950,120
ITEM-00795,ORD-202209-0322,P003,1,1700,820
ITEM-00796,ORD-202209-0323,P015,3,300,30
ITEM-00797,ORD-202209-0323,P008,2,950,120
ITEM-00798,ORD-202209-0323,P011,2,1400,180
ITEM-00799,ORD-202209-0324,P002,1,1450,710
ITEM-00800,ORD-202209-0324,P014,2,250,25
ITEM-00801,ORD-202209-0324,P014,2,250,25
ITEM-00802,ORD-202209-0324,P006,3,2450,1150
ITEM-00803,ORD-202209-0325,P019,2,6000,2700
ITEM-00804,ORD-202209-0325,P015,1,300,30
ITEM-00805,ORD-202209-0325,P011,2,1400,180
ITEM-00806,ORD-202209-0325,P019,1,6000,2700
ITEM-00807,ORD-202209-0326,P004,3,1950,930
ITEM-00808,ORD-202209-0326,P017,3,4000,1900
ITEM-00809,ORD-202209-0326,P014,2,250,25
ITEM-00810,ORD-202209-0327,P006,2,2450,1150
ITEM-00811,ORD-202209-0328,P004,3,1950,930
ITEM-00812,ORD-202209-0328,P004,1,1950,930
ITEM-00813,ORD-202209-0328,P017,2,4000,1900
ITEM-00814,ORD-202209-0329,P012,1,150,15
ITEM-00815,ORD-202209-0330,P013,2,200,20
ITEM-00816,ORD-202209-0330,P011,3,1400,180
ITEM-00817,ORD-202209-0330,P008,2,950,120
ITEM-00818,ORD-202209-0331,P004,2,1950,930
ITEM-00819,ORD-202209-0332,P012,3,150,15
ITEM-00820,ORD-202209-0333,P003,2,1700,820
ITEM-00821,ORD-202209-0333,P003,1,1700,820
ITEM-00822,ORD-202209-0333,P001,3,1200,600
ITEM-00823,ORD-202209-0334,P016,1,3000,1500
ITEM-00824,ORD-202209-0334,P005,2,2200,1040
ITEM-00825,ORD-202209-0334,P010,2,1250,160
ITEM-00826,ORD-202209-0335,P009,3,1100,140
ITEM-00827,ORD-202209-0335,P018,3,5000,2300
ITEM-00828,ORD-202209-0335,P010,1,1250,160
ITEM-00829,ORD-202209-0336,P008,2,950,120
ITEM-00830,ORD-202209-0336,P019,1,6000,2700
ITEM-00831,ORD-202209-0336,P016,1,3000,1500
ITEM-00832,ORD-202209-0337,P005,2,2200,1040
ITEM-00833,ORD-202209-0337,P019,1,6000,2700
ITEM-00834,ORD-202209-0337,P015,2,300,30
ITEM-00835,ORD-202209-0337,P002,1,1450,710
ITEM-00836,ORD-202209-0338,P003,3,1700,820
ITEM-00837,ORD-202209-0338,P016,1,3000,1500
ITEM-00838,ORD-202209-0339,P013,3,200,20
ITEM-00839,ORD-202209-0339,P005,1,2200,1040
ITEM-00840,ORD-202209-0339,P010,3,1250,160
ITEM-00841,ORD-202209-0339,P010,1,1250,160
ITEM-00842,ORD-202209-0340,P014,3,250,25
ITEM-00843,ORD-202209-0340,P011,1,1400,180
ITEM-00844,ORD-202209-0340,P014,2,250,25
ITEM-00845,ORD-202209-0340,P019,1,6000,2700
ITEM-00846,ORD-202209-0341,P007,1,800,100
ITEM-00847,ORD-202209-0341,P011,2,1400,180
ITEM-00848,ORD-202209-0341,P010,2,1250,160
ITEM-00849,ORD-202209-0341,P007,2,800,100
ITEM-00850,ORD-202209-0342,P019,1,6000,2700
ITEM-00851,ORD-202209-0343,P017,1,4000,1900
ITEM-00852,ORD-202209-0343,P017,3,4000,1900
ITEM-00853,ORD-202209-0344,P018,2,5000,2300
ITEM-00854,ORD-202209-0344,P018,1,5000,2300
ITEM-00855,ORD-202209-0345,P016,2,3000,1500
ITEM-00856,ORD-202209-0345,P009,3,1100,140
ITEM-00857,ORD-202209-0346,P001,3,1200,600
ITEM-00858,ORD-202209-0346,P001,2,1200,600
ITEM-00859,ORD-202209-0346,P017,2,4000,1900
ITEM-00860,ORD-202209-0347,P006,1,2450,1150
ITEM-00861,ORD-202209-0347,P001,2,1200,600
ITEM-00862,ORD-202209-0347,P006,2,2450,1150
ITEM-00863,ORD-202209-0347,P019,1,6000,2700
ITEM-00864,ORD-202210-0348,P013,1,200,20
ITEM-00865,ORD-202210-0348,P015,2,300,30
ITEM-00866,ORD-202210-0348,P006,1,2450,1150
ITEM-00867,ORD-202210-0349,P014,3,250,25
ITEM-00868,ORD-202210-0349,P004,1,1950,930
ITEM-00869,ORD-202210-0349,P014,3,250,25
ITEM-00870,ORD-202210-0350,P015,3,300,30
ITEM-00871,ORD-202210-0350,P016,2,3000,1500
ITEM-00872,ORD-202210-0350,P011,1,1400,180
ITEM-00873,ORD-202210-0351,P018,3,5000,2300
ITEM-00874,ORD-202210-0352,P002,2,1450,710
ITEM-00875,ORD-202210-0353,P014,3,250,25
ITEM-00876,ORD-202210-0353,P002,3,1450,710
ITEM-00877,ORD-202210-0353,P002,3,1450,710
ITEM-00878,ORD-202210-0353,P013,3,200,20
ITEM-00879,ORD-202210-0354,P013,2,200,20
ITEM-00880,ORD-202210-0354,P010,3,1250,160
ITEM-00881,ORD-202210-0355,P006,3,2450,1150
ITEM-00882,ORD-202210-0355,P002,3,1450,710
ITEM-00883,ORD-202210-0355,P001,3,1200,600
ITEM-00884,ORD-202210-0355,P018,3,5000,2300
ITEM-00885,ORD-202210-0356,P016,2,3000,1500
ITEM-00886,ORD-202210-0357,P009,1,1100,140
ITEM-00887,ORD-202210-0357,P006,2,2450,1150
ITEM-00888,ORD-202210-0357,P019,3,6000,2700
ITEM-00889,ORD-202210-0358,P003,3,1700,820
ITEM-00890,ORD-202210-0359,P006,2,2450,1150
ITEM-00891,ORD-202210-0359,P007,2,800,100
ITEM-00892,ORD-202210-0360,P017,3,4000,1900
ITEM-00893,ORD-202210-0360,P018,3,5000,2300
ITEM-00894,ORD-202210-0361,P014,2,250,25
ITEM-00895,ORD-202210-0362,P011,1,1400,180
ITEM-00896,ORD-202210-0362,P011,2,1400,180
ITEM-00897,ORD-202210-0362,P004,3,1950,930
ITEM-00898,ORD-202210-0363,P011,2,1400,180
ITEM-00899,ORD-202210-0364,P002,2,1450,710
ITEM-00900,ORD-202210-0364,P015,3,300,30
ITEM-00901,ORD-202210-0365,P009,2,1100,140
ITEM-00902,ORD-202210-0365,P006,3,2450,1150
ITEM-00903,ORD-202210-0365,P002,3,1450,710
ITEM-00904,ORD-202210-0365,P007,2,800,100
ITEM-00905,ORD-202210-0366,P011,1,1400,180
ITEM-00906,ORD-202210-0366,P012,2,150,15
ITEM-00907,ORD-202210-0367,P014,2,250,25
ITEM-00908,ORD-202210-0368,P014,2,250,25
ITEM-00909,ORD-202210-0368,P010,3,1250,160
ITEM-00910,ORD-202210-0368,P014,3,250,25
ITEM-00911,ORD-202210-0369,P003,2,1700,820
ITEM-00912,ORD-202210-0370,P013,2,200,20
ITEM-00913,ORD-202210-0370,P016,1,3000,1500
ITEM-00914,ORD-202210-0370,P007,3,800,100
ITEM-00915,ORD-202210-0370,P012,1,150,15
ITEM-00916,ORD-202210-0371,P001,1,1200,600
ITEM-00917,ORD-202210-0372,P011,1,1400,180
ITEM-00918,ORD-202210-0372,P009,3,1100,140
ITEM-00919,ORD-202210-0372,P004,3,1950,930
ITEM-00920,ORD-202210-0372,P002,3,1450,710
ITEM-00921,ORD-202210-0373,P019,3,6000,2700
ITEM-00922,ORD-202210-0373,P011,1,1400,180
ITEM-00923,ORD-202210-0374,P017,1,4000,1900
ITEM-00924,ORD-202210-0374,P001,3,1200,600
ITEM-00925,ORD-202210-0374,P010,3,1250,160
ITEM-00926,ORD-202210-0375,P011,1,1400,180
ITEM-00927,ORD-202210-0375,P015,2,300,30
ITEM-00928,ORD-202210-0376,P013,2,200,20
ITEM-00929,ORD-202210-0376,P001,3,1200,600
ITEM-00930,ORD-202210-0377,P010,3,1250,160
ITEM-00931,ORD-202210-0377,P016,2,3000,1500
ITEM-00932,ORD-202210-0377,P002,2,1450,710
ITEM-00933,ORD-202210-0377,P013,3,200,20
ITEM-00934,ORD-202210-0378,P008,2,950,120
ITEM-00935,ORD-202210-0379,P017,3,4000,1900
ITEM-00936,ORD-202210-0379,P015,1,300,30
ITEM-00937,ORD-202210-0380,P014,3,250,25
ITEM-00938,ORD-202210-0380,P002,1,1450,710
ITEM-00939,ORD-202210-0380,P002,2,1450,710
ITEM-00940,ORD-202210-0380,P005,3,2200,1040
ITEM-00941,ORD-202210-0381,P017,3,4000,1900
ITEM-00942,ORD-202210-0381,P003,1,1700,820
ITEM-00943,ORD-202210-0381,P012,3,150,15
ITEM-00944,ORD-202210-0382,P019,2,6000,2700
ITEM-00945,ORD-202210-0382,P017,2,4000,1900
ITEM-00946,ORD-202210-0382,P014,1,250,25
ITEM-00947,ORD-202210-0383,P006,3,2450,1150
ITEM-00948,ORD-202210-0383,P005,2,2200,1040
ITEM-00949,ORD-202210-0384,P016,3,3000,1500
ITEM-00950,ORD-202210-0384,P005,1,2200,1040
ITEM-00951,ORD-202210-0385,P010,3,1250,160
ITEM-00952,ORD-202210-0385,P012,2,150,15
ITEM-00953,ORD-202210-0386,P018,2,5000,2300
ITEM-00954,ORD-202210-0387,P003,3,1700,820
ITEM-00955,ORD-202210-0387,P019,3,6000,2700
ITEM-00956,ORD-202210-0388,P004,1,1950,930
ITEM-00957,ORD-202210-0388,P011,1,1400,180
ITEM-00958,ORD-202210-0388,P006,1,2450,1150
ITEM-00959,ORD-202210-0388,P007,1,800,100
ITEM-00960,ORD-202210-0389,P002,2,1450,710
ITEM-00961,ORD-202210-0389,P008,2,950,120
ITEM-00962,ORD-202210-0390,P015,2,300,30
ITEM-00963,ORD-202210-0391,P006,1,2450,1150
ITEM-00964,ORD-202210-0391,P007,2,800,100
ITEM-00965,ORD-202210-0391,P007,2,800,100
ITEM-00966,ORD-202210-0392,P013,2,200,20
ITEM-00967,ORD-202210-0392,P007,3,800,100
ITEM-00968,ORD-202210-0392,P019,1,6000,2700
ITEM-00969,ORD-202210-0392,P015,2,300,30
ITEM-00970,ORD-202210-0393,P004,3,1950,930
ITEM-00971,ORD-202210-0393,P013,1,200,20
ITEM-00972,ORD-202210-0393,P014,3,250,25
ITEM-00973,ORD-202210-0393,P005,2,2200,1040
ITEM-00974,ORD-202210-0394,P018,2,5000,2300
ITEM-00975,ORD-202210-0394,P019,1,6000,2700
ITEM-00976,ORD-202210-0394,P008,2,950,120
ITEM-00977,ORD-202210-0394,P015,2,300,30
ITEM-00978,ORD-202210-0395,P015,1,300,30
ITEM-00979,ORD-202210-0396,P007,3,800,100
ITEM-00980,ORD-202210-0396,P013,1,200,20
ITEM-00981,ORD-202210-0397,P007,1,800,100
ITEM-00982,ORD-202210-0398,P019,2,6000,2700
ITEM-00983,ORD-202210-0398,P013,2,200,20
ITEM-00984,ORD-202210-0399,P001,2,1200,600
ITEM-00985,ORD-202210-0400,P006,2,2450,1150
ITEM-00986,ORD-202210-0400,P017,2,4000,1900
ITEM-00987,ORD-202210-0400,P013,1,200,20
ITEM-00988,ORD-202210-0400,P001,1,1200,600
ITEM-00989,ORD-202210-0401,P005,1,2200,1040
ITEM-00990,ORD-202210-0401,P015,2,300,30
ITEM-00991,ORD-202210-0401,P006,1,2450,1150
ITEM-00992,ORD-202210-0401,P017,1,4000,1900
ITEM-00993,ORD-202210-0402,P001,3,1200,600
ITEM-00994,ORD-202210-0402,P014,2,250,25
ITEM-00995,ORD-202210-0402,P012,3,150,15
ITEM-00996,ORD-202210-0402,P009,1,1100,140
ITEM-00997,ORD-202210-0403,P005,2,2200,1040
