id,customer_id,status,region,created_at,total_amount,shipping_cost,discount_amount
ORD-202411-1448,C0229,Completed,Europe,2024-11-12,3525.49,32,56.51
ORD-202411-1449,C0047,Completed,LATAM,2024-11-03,16593.88,77,1483.12
ORD-202411-1450,C0222,Completed,Asia,2024-11-02,9580.04,70,189.96
ORD-202411-1451,C0237,Pending,Europe,2024-11-07,6152.81,59,706.19
ORD-202411-1452,C0298,Completed,Asia,2024-11-25,571.37,18,96.63
ORD-202411-1453,C0433,Completed,Europe,2024-11-19,8387,37,0
ORD-202411-1454,C0144,Completed,North America,2024-11-21,7881,81,0
ORD-202411-1455,C0500,Completed,North America,2024-11-09,1017.37,68,0.63
ORD-202411-1456,C0300,Completed,North America,2024-11-19,27281,31,0
ORD-202411-1457,C0469,Completed,Europe,2024-11-13,4190.9,21,180.1
ORD-202411-1458,C0011,Completed,LATAM,2024-11-10,3812,62,0
ORD-202411-1459,C0090,Completed,Asia,2024-11-24,22317.56,73,1405.44
ORD-202411-1460,C0237,Completed,Europe,2024-11-28,11482,82,0
ORD-202411-1461,C0327,Completed,LATAM,2024-11-12,4583.67,66,32.33
ORD-202411-1462,C0467,Completed,LATAM,2024-11-01,1002,102,0
ORD-202411-1463,C0368,Completed,North America,2024-11-06,5938.07,68,129.93
ORD-202411-1464,C0148,Completed,North America,2024-11-15,3479.07,32,152.93
ORD-202411-1465,C0308,Pending,North America,2024-11-28,4403,103,0
ORD-202411-1466,C0078,Completed,Asia,2024-11-01,7198.85,90,941.15
ORD-202411-1467,C0056,Completed,North America,2024-11-28,5537.45,23,185.55
ORD-202411-1468,C0156,Completed,North America,2024-11-28,2035,35,0
ORD-202411-1469,C0318,Completed,Asia,2024-11-18,11268.57,23,554.43
ORD-202411-1470,C0274,Completed,Asia,2024-11-23,4447,47,0
ORD-202411-1471,C0143,Completed,LATAM,2024-11-01,27108,108,0
ORD-202411-1472,C0440,Completed,North America,2024-11-21,5072,72,0
ORD-202411-1473,C0370,Completed,Asia,2024-11-13,19157.12,24,966.88
ORD-202411-1474,C0084,Completed,North America,2024-11-27,19920,20,0
ORD-202411-1475,C0325,Completed,Europe,2024-11-26,11158,24,1766
ORD-202411-1476,C0077,Completed,Europe,2024-11-09,22882.64,70,2787.36
ORD-202411-1477,C0480,Pending,North America,2024-11-23,656.03,109,52.97
ORD-202411-1478,C0324,Completed,North America,2024-11-12,4091.19,87,345.81
ORD-202411-1479,C0333,Completed,Europe,2024-11-22,6117.88,73,105.12
ORD-202411-1480,C0126,Pending,Asia,2024-11-19,12467.89,26,2058.11
ORD-202411-1481,C0041,Completed,Europe,2024-11-10,3749.21,38,88.79
ORD-202411-1482,C0178,Completed,Asia,2024-11-03,3514.74,98,483.26
ORD-202411-1483,C0415,Completed,LATAM,2024-11-13,9182,32,0
ORD-202411-1484,C0400,Cancelled,North America,2024-11-18,4632.35,50,517.65
ORD-202411-1485,C0244,Completed,North America,2024-11-13,5216.06,52,485.94
ORD-202411-1486,C0411,Completed,LATAM,2024-11-02,4783.71,26,442.29
ORD-202411-1487,C0482,Cancelled,Asia,2024-11-06,3461.65,96,234.35
ORD-202411-1488,C0123,Pending,LATAM,2024-11-19,9486,36,0
ORD-202411-1489,C0226,Completed,Asia,2024-11-02,4537.58,86,548.42
ORD-202411-1490,C0178,Completed,Asia,2024-11-25,6465.77,44,528.23
ORD-202411-1491,C0382,Completed,Asia,2024-11-04,304.7,34,29.3
ORD-202411-1492,C0095,Completed,LATAM,2024-11-23,4952.17,86,733.83
ORD-202411-1493,C0274,Completed,Asia,2024-11-28,882.09,30,47.91
ORD-202411-1494,C0280,Completed,North America,2024-11-17,4444.23,79,634.77
ORD-202411-1495,C0405,Completed,Europe,2024-11-17,24971.04,69,697.96
ORD-202411-1496,C0017,Completed,Europe,2024-11-14,8957.16,54,96.84
ORD-202411-1497,C0157,Completed,Europe,2024-11-07,6108,100,592
ORD-202411-1498,C0273,Completed,Europe,2024-11-10,11940.22,25,234.78
ORD-202411-1499,C0336,Completed,North America,2024-11-15,22101.51,107,2205.49
ORD-202411-1500,C0228,Completed,North America,2024-11-11,2119.32,75,155.68
ORD-202411-1501,C0182,Completed,Asia,2024-11-05,705.89,44,88.11
ORD-202411-1502,C0216,Completed,North America,2024-11-04,3798,48,0
ORD-202411-1503,C0045,Completed,Europe,2024-11-25,1769.2,78,258.8
ORD-202411-1504,C0225,Completed,Europe,2024-11-18,2825,25,0
ORD-202412-1505,C0141,Completed,Europe,2024-12-12,20601,51,0
ORD-202412-1506,C0415,Completed,LATAM,2024-12-13,270,20,0
ORD-202412-1507,C0194,Completed,Asia,2024-12-05,2064.47,92,227.53
ORD-202412-1508,C0285,Completed,Europe,2024-12-04,18303,103,0
ORD-202412-1509,C0439,Completed,LATAM,2024-12-12,6587.94,70,232.06
ORD-202412-1510,C0146,Completed,Asia,2024-12-22,11955.68,32,76.32
ORD-202412-1511,C0177,Completed,Europe,2024-12-15,7770,20,0
ORD-202412-1512,C0142,Completed,Asia,2024-12-05,1382,32,0
ORD-202412-1513,C0171,Completed,LATAM,2024-12-01,13171,21,0
ORD-202412-1514,C0171,Completed,LATAM,2024-12-14,1681,81,0
ORD-202412-1515,C0131,Completed,LATAM,2024-12-16,7806,106,0
ORD-202412-1516,C0413,Pending,Europe,2024-12-03,3972.23,50,277.77
ORD-202412-1517,C0293,Completed,Europe,2024-12-21,3645.61,91,345.39
ORD-202412-1518,C0099,Completed,LATAM,2024-12-20,359,97,38
ORD-202412-1519,C0465,Completed,Europe,2024-12-26,1682.06,61,278.94
ORD-202412-1520,C0219,Completed,LATAM,2024-12-12,2519,69,0
ORD-202412-1521,C0145,Completed,Europe,2024-12-20,339.04,41,51.96
ORD-202412-1522,C0229,Completed,Europe,2024-12-08,5098.11,53,54.89
ORD-202412-1523,C0136,Completed,North America,2024-12-14,3374,74,0
ORD-202412-1524,C0403,Completed,LATAM,2024-12-25,10682,32,0
ORD-202412-1525,C0440,Completed,North America,2024-12-13,14639.66,50,2210.34
ORD-202412-1526,C0080,Completed,North America,2024-12-24,1815.42,73,257.58
ORD-202412-1527,C0239,Completed,LATAM,2024-12-25,3276,76,0
ORD-202412-1528,C0134,Completed,Asia,2024-12-16,1240,40,0
ORD-202412-1529,C0374,Completed,Asia,2024-12-07,18035,35,0
ORD-202412-1530,C0218,Cancelled,Asia,2024-12-27,4352.61,15,12.39
ORD-202412-1531,C0123,Completed,LATAM,2024-12-17,9226.72,23,1246.28
ORD-202412-1532,C0102,Cancelled,Asia,2024-12-13,15328.06,37,708.94
ORD-202412-1533,C0331,Cancelled,LATAM,2024-12-16,463.64,79,15.36
ORD-202412-1534,C0191,Completed,LATAM,2024-12-14,10763,113,0
ORD-202412-1535,C0094,Completed,Asia,2024-12-19,8446,46,0
ORD-202412-1536,C0176,Cancelled,North America,2024-12-15,6584,34,0
ORD-202412-1537,C0366,Completed,Asia,2024-12-14,7574,74,0
ORD-202412-1538,C0148,Completed,North America,2024-12-20,12018,18,0
ORD-202412-1539,C0341,Completed,Europe,2024-12-06,3631,31,0
ORD-202412-1540,C0222,Completed,Asia,2024-12-21,1235.76,99,113.24
ORD-202412-1541,C0414,Completed,Asia,2024-12-26,4709,59,0
ORD-202412-1542,C0153,Completed,Europe,2024-12-04,3802,52,0
ORD-202412-1543,C0238,Completed,Asia,2024-12-14,4304.11,107,302.89
ORD-202412-1544,C0070,Completed,Asia,2024-12-17,9332.65,89,856.35
ORD-202412-1545,C0349,Completed,Europe,2024-12-23,6281.97,105,523.03
ORD-202412-1546,C0355,Pending,LATAM,2024-12-02,1978.78,92,313.22
ORD-202412-1547,C0396,Pending,North America,2024-12-05,6596.11,37,290.89
ORD-202412-1548,C0073,Completed,Europe,2024-12-13,14510.17,34,1673.83
ORD-202412-1549,C0305,Pending,Europe,2024-12-19,6120.72,54,83.28
ORD-202412-1550,C0411,Completed,LATAM,2024-12-07,34643,43,0
ORD-202412-1551,C0125,Completed,Europe,2024-12-04,5905,55,0
ORD-202412-1552,C0435,Completed,LATAM,2024-12-28,8797.61,83,585.39
ORD-202412-1553,C0374,Completed,Asia,2024-12-28,8490.99,41,200.01
ORD-202501-1554,C0487,Completed,LATAM,2025-01-22,7244,44,0
ORD-202501-1555,C0248,Completed,North America,2025-01-04,328.85,71,42.15
ORD-202501-1556,C0319,Completed,LATAM,2025-01-25,2986.66,66,79.34
ORD-202501-1557,C0162,Completed,Asia,2025-01-08,6204,54,0
ORD-202501-1558,C0347,Completed,LATAM,2025-01-07,12659.67,31,721.33
ORD-202501-1559,C0260,Completed,North America,2025-01-16,11164.8,91,1376.2
ORD-202501-1560,C0326,Pending,Asia,2025-01-10,3082,32,0
ORD-202501-1561,C0495,Completed,LATAM,2025-01-26,5721.99,98,376.01
ORD-202501-1562,C0034,Completed,Asia,2025-01-25,11640.51,28,387.49
ORD-202501-1563,C0476,Completed,North America,2025-01-03,8059.34,50,290.66
ORD-202501-1564,C0406,Pending,Asia,2025-01-16,17075.03,103,1177.97
ORD-202501-1565,C0081,Completed,Europe,2025-01-04,3115.93,25,509.07
ORD-202501-1566,C0491,Completed,LATAM,2025-01-19,4958.64,90,281.36
ORD-202501-1567,C0492,Completed,North America,2025-01-22,7061.85,37,325.15
ORD-202501-1568,C0479,Completed,LATAM,2025-01-22,12215,65,0
ORD-202501-1569,C0062,Cancelled,Asia,2025-01-04,26127,27,0
ORD-202501-1570,C0013,Completed,Europe,2025-01-21,11463,63,0
ORD-202501-1571,C0327,Completed,LATAM,2025-01-11,5891,91,0
ORD-202501-1572,C0379,Completed,LATAM,2025-01-21,10103.74,88,1634.26
ORD-202501-1573,C0312,Completed,North America,2025-01-24,13740.89,49,608.11
ORD-202501-1574,C0449,Completed,Europe,2025-01-17,4205,105,0
ORD-202501-1575,C0431,Completed,LATAM,2025-01-27,7849,99,0
ORD-202501-1576,C0097,Completed,Europe,2025-01-21,16907.43,28,770.57
ORD-202501-1577,C0277,Completed,Europe,2025-01-10,3931.29,32,400.71
ORD-202501-1578,C0473,Completed,Europe,2025-01-19,8906.45,57,1300.55
ORD-202501-1579,C0211,Completed,LATAM,2025-01-08,4320,20,0
ORD-202501-1580,C0472,Completed,North America,2025-01-09,25807.65,114,806.35
ORD-202501-1581,C0031,Completed,LATAM,2025-01-23,19314.54,97,532.46
ORD-202501-1582,C0492,Completed,North America,2025-01-08,4300.28,83,432.72
ORD-202501-1583,C0311,Completed,LATAM,2025-01-13,17175.87,105,479.13
ORD-202501-1584,C0087,Pending,LATAM,2025-01-26,17866,16,0
ORD-202501-1585,C0021,Completed,Europe,2025-01-21,11693,43,0
ORD-202501-1586,C0382,Pending,Asia,2025-01-19,12357.84,93,1135.16
ORD-202501-1587,C0480,Completed,North America,2025-01-27,11540,40,0
ORD-202501-1588,C0204,Pending,North America,2025-01-17,22991.41,36,2044.59
ORD-202502-1589,C0231,Completed,LATAM,2025-02-21,9822.7,19,896.3
ORD-202502-1590,C0231,Completed,LATAM,2025-02-28,6065.13,92,26.87
ORD-202502-1591,C0246,Completed,Asia,2025-02-11,4048,48,0
ORD-202502-1592,C0392,Completed,North America,2025-02-11,14173,23,0
ORD-202502-1593,C0467,Completed,LATAM,2025-02-12,9735,85,0
ORD-202502-1594,C0154,Completed,Asia,2025-02-03,5172.01,40,717.99
ORD-202502-1595,C0395,Completed,LATAM,2025-02-21,200.98,64,13.02
ORD-202502-1596,C0366,Completed,Asia,2025-02-02,2749.5,31,431.5
ORD-202502-1597,C0449,Completed,Europe,2025-02-24,2715.16,92,226.84
ORD-202502-1598,C0222,Completed,Asia,2025-02-06,4835.59,15,79.41
ORD-202502-1599,C0234,Completed,Asia,2025-02-19,18107,107,0
ORD-202502-1600,C0175,Cancelled,LATAM,2025-02-02,15604.28,80,175.72
ORD-202502-1601,C0430,Completed,Asia,2025-02-14,10938.73,21,582.27
ORD-202502-1602,C0164,Completed,North America,2025-02-27,18914.14,46,2231.86
ORD-202502-1603,C0090,Completed,Asia,2025-02-10,3983,83,0
ORD-202502-1604,C0463,Completed,LATAM,2025-02-12,13620.82,30,2209.18
ORD-202502-1605,C0063,Completed,LATAM,2025-02-23,504,104,0
ORD-202502-1606,C0303,Pending,LATAM,2025-02-18,712,112,0
ORD-202502-1607,C0349,Completed,Europe,2025-02-09,316,16,0
ORD-202502-1608,C0410,Completed,Asia,2025-02-03,15086,86,0
ORD-202502-1609,C0034,Completed,Asia,2025-02-04,21025,75,0
ORD-202502-1610,C0335,Completed,LATAM,2025-02-15,9026.19,112,935.81
ORD-202502-1611,C0178,Pending,Asia,2025-02-09,3893.15,62,668.85
ORD-202502-1612,C0247,Pending,LATAM,2025-02-19,2582.03,71,388.97
ORD-202502-1613,C0100,Completed,North America,2025-02-23,12937.33,55,1467.67
ORD-202502-1614,C0050,Completed,Asia,2025-02-02,225.44,88,12.56
ORD-202502-1615,C0154,Completed,Asia,2025-02-19,11668,18,0
ORD-202502-1616,C0096,Completed,North America,2025-02-26,19407,57,0
ORD-202502-1617,C0346,Completed,Asia,2025-02-04,9004.83,29,574.17
ORD-202502-1618,C0294,Completed,Asia,2025-02-18,2858.55,103,194.45
ORD-202502-1619,C0378,Completed,Asia,2025-02-05,15016,66,0
ORD-202502-1620,C0439,Completed,LATAM,2025-02-07,8592.24,41,498.76
ORD-202502-1621,C0405,Completed,Europe,2025-02-11,21304,54,0
ORD-202502-1622,C0364,Completed,North America,2025-02-05,5000.7,38,837.3
ORD-202502-1623,C0493,Completed,Europe,2025-02-13,11437,87,0
ORD-202502-1624,C0279,Completed,LATAM,2025-02-20,4548,48,0
ORD-202502-1625,C0411,Completed,LATAM,2025-02-03,7386,36,0
ORD-202502-1626,C0122,Completed,Asia,2025-02-27,5067.67,18,250.33
ORD-202502-1627,C0147,Completed,LATAM,2025-02-25,8812.64,59,546.36
ORD-202502-1628,C0490,Completed,Asia,2025-02-03,8895.49,78,882.51
ORD-202502-1629,C0298,Completed,Asia,2025-02-02,9515.78,88,472.22
ORD-202502-1630,C0086,Completed,Asia,2025-02-24,26965,65,0
ORD-202502-1631,C0312,Completed,North America,2025-02-17,1979,29,0
ORD-202502-1632,C0039,Completed,LATAM,2025-02-15,746.43,66,119.57
ORD-202502-1633,C0451,Completed,LATAM,2025-02-20,978,78,0
ORD-202502-1634,C0500,Completed,North America,2025-02-26,817,17,0
ORD-202503-1635,C0490,Completed,Asia,2025-03-02,2973,73,0
ORD-202503-1636,C0313,Completed,Europe,2025-03-15,12437.75,31,193.25
ORD-202503-1637,C0056,Completed,North America,2025-03-24,2459.2,71,11.8
ORD-202503-1638,C0174,Completed,Asia,2025-03-12,8823.15,73,99.85
ORD-202503-1639,C0408,Completed,North America,2025-03-21,9131,31,0
ORD-202503-1640,C0240,Completed,North America,2025-03-08,782.69,49,66.31
ORD-202503-1641,C0072,Pending,North America,2025-03-27,5780.34,58,377.66
ORD-202503-1642,C0449,Pending,Europe,2025-03-16,1499.21,65,115.79
ORD-202503-1643,C0450,Completed,Asia,2025-03-18,6905.53,104,748.47
ORD-202503-1644,C0256,Pending,North America,2025-03-19,344,44,0
ORD-202503-1645,C0150,Completed,Asia,2025-03-13,11813,63,0
ORD-202503-1646,C0492,Completed,North America,2025-03-20,8064,64,0
ORD-202503-1647,C0185,Completed,Europe,2025-03-04,13481,81,0
ORD-202503-1648,C0494,Completed,Asia,2025-03-05,7533.46,102,568.54
ORD-202503-1649,C0174,Pending,Asia,2025-03-09,6503,53,0
ORD-202503-1650,C0035,Completed,LATAM,2025-03-16,24806.11,71,2814.89
ORD-202503-1651,C0481,Completed,Europe,2025-03-02,2699.4,44,44.6
ORD-202503-1652,C0189,Completed,Europe,2025-03-08,4701,101,0
ORD-202503-1653,C0007,Pending,LATAM,2025-03-06,278.32,29,0.68
ORD-202503-1654,C0129,Completed,Europe,2025-03-17,2514,114,0
ORD-202503-1655,C0318,Completed,Asia,2025-03-02,16789,89,0
ORD-202503-1656,C0371,Completed,LATAM,2025-03-27,12428,28,0
ORD-202503-1657,C0356,Completed,North America,2025-03-18,2411.94,15,53.06
ORD-202503-1658,C0152,Completed,North America,2025-03-09,3524.93,87,312.07
ORD-202503-1659,C0231,Completed,LATAM,2025-03-10,29882,82,0
ORD-202503-1660,C0078,Completed,Asia,2025-03-05,12110,110,0
ORD-202503-1661,C0020,Completed,North America,2025-03-23,9631,81,0
ORD-202503-1662,C0102,Completed,Asia,2025-03-01,16397.11,84,1736.89
ORD-202503-1663,C0333,Completed,Europe,2025-03-14,4476.05,57,480.95
ORD-202503-1664,C0143,Completed,LATAM,2025-03-05,16803,103,0
ORD-202503-1665,C0005,Completed,Europe,2025-03-26,10973.34,28,504.66
ORD-202503-1666,C0306,Completed,Asia,2025-03-23,10812.96,97,84.04
ORD-202503-1667,C0426,Cancelled,Asia,2025-03-24,25140,40,0
ORD-202503-1668,C0368,Pending,North America,2025-03-04,770.31,56,35.69
ORD-202503-1669,C0268,Completed,North America,2025-03-15,14105.64,81,675.36
ORD-202504-1670,C0365,Completed,Europe,2025-04-01,4379.61,26,96.39
ORD-202504-1671,C0168,Completed,North America,2025-04-22,14838,88,0
ORD-202504-1672,C0481,Completed,Europe,2025-04-13,982.84,66,133.16
ORD-202504-1673,C0025,Completed,Europe,2025-04-12,4291.48,70,478.52
ORD-202504-1674,C0170,Completed,Asia,2025-04-23,20403.8,48,2894.2
ORD-202504-1675,C0035,Completed,LATAM,2025-04-08,3205.48,66,310.52
ORD-202504-1676,C0333,Pending,Europe,2025-04-21,12075,75,0
ORD-202504-1677,C0033,Completed,Europe,2025-04-10,9902.08,66,163.92
ORD-202504-1678,C0388,Completed,North America,2025-04-18,5157.29,31,873.71
ORD-202504-1679,C0132,Pending,North America,2025-04-03,1660.99,30,269.01
ORD-202504-1680,C0442,Completed,Asia,2025-04-28,11509.03,32,472.97
ORD-202504-1681,C0367,Completed,LATAM,2025-04-11,12348,98,0
ORD-202504-1682,C0116,Completed,North America,2025-04-16,4991.01,103,111.99
ORD-202504-1683,C0375,Pending,LATAM,2025-04-25,3766.87,17,450.13
ORD-202504-1684,C0061,Completed,Europe,2025-04-11,3712,112,0
ORD-202504-1685,C0379,Completed,LATAM,2025-04-16,3401.05,27,175.95
ORD-202504-1686,C0180,Completed,North America,2025-04-23,2104.81,96,41.19
ORD-202504-1687,C0277,Completed,Europe,2025-04-04,2051.12,114,262.88
ORD-202504-1688,C0015,Completed,LATAM,2025-04-18,14194.68,75,1780.32
ORD-202504-1689,C0262,Completed,Asia,2025-04-21,14851.86,100,498.14
ORD-202504-1690,C0470,Completed,Asia,2025-04-25,4396,46,0
ORD-202504-1691,C0295,Completed,LATAM,2025-04-20,3757.74,57,649.26
ORD-202504-1692,C0443,Completed,LATAM,2025-04-08,8493,93,0
ORD-202504-1693,C0086,Completed,Asia,2025-04-22,5373.38,30,506.62
ORD-202504-1694,C0165,Completed,Europe,2025-04-06,9812,112,0
ORD-202504-1695,C0288,Completed,North America,2025-04-09,11026.24,100,123.76
ORD-202504-1696,C0118,Completed,Asia,2025-04-07,9093,93,0
ORD-202504-1697,C0079,Completed,LATAM,2025-04-17,10661.41,24,1862.59
ORD-202504-1698,C0372,Completed,North America,2025-04-06,6450,50,0
ORD-202504-1699,C0044,Completed,North America,2025-04-14,5700.25,44,343.75
ORD-202504-1700,C0325,Completed,Europe,2025-04-18,19705.83,21,2415.17
ORD-202504-1701,C0114,Completed,Asia,2025-04-05,12496,96,0
ORD-202504-1702,C0048,Completed,North America,2025-04-07,4239.97,52,362.03
ORD-202504-1703,C0090,Pending,Asia,2025-04-21,16182.11,64,1381.89
ORD-202504-1704,C0497,Completed,Europe,2025-04-13,11726,26,0
ORD-202504-1705,C0407,Completed,LATAM,2025-04-01,2434,34,0
ORD-202504-1706,C0059,Cancelled,LATAM,2025-04-12,16929,29,0
ORD-202504-1707,C0500,Completed,North America,2025-04-23,3932.89,19,486.11
ORD-202504-1708,C0030,Completed,Asia,2025-04-21,1781.87,27,145.13
ORD-202504-1709,C0297,Completed,Europe,2025-04-21,14176.25,96,1369.75
ORD-202504-1710,C0386,Pending,Asia,2025-04-20,4353.54,33,629.46
ORD-202504-1711,C0491,Completed,LATAM,2025-04-20,9536.15,16,279.85
ORD-202504-1712,C0021,Completed,Europe,2025-04-09,1774,74,0
ORD-202504-1713,C0493,Completed,Europe,2025-04-15,391,91,0
ORD-202505-1714,C0239,Completed,LATAM,2025-05-09,3231,81,0
ORD-202505-1715,C0114,Completed,Asia,2025-05-02,11106.75,75,868.25
ORD-202505-1716,C0356,Pending,North America,2025-05-03,8116,16,0
ORD-202505-1717,C0087,Pending,LATAM,2025-05-28,12227.39,58,1330.61
ORD-202505-1718,C0091,Pending,LATAM,2025-05-19,15653.6,92,2138.4
ORD-202505-1719,C0211,Pending,LATAM,2025-05-15,7790,90,0
ORD-202505-1720,C0159,Completed,LATAM,2025-05-17,15987,87,0
ORD-202505-1721,C0435,Pending,LATAM,2025-05-01,556,56,0
ORD-202505-1722,C0427,Completed,LATAM,2025-05-21,13339.45,104,1164.55
ORD-202505-1723,C0499,Completed,LATAM,2025-05-18,7501,101,0
ORD-202505-1724,C0374,Completed,Asia,2025-05-21,5851.95,66,114.05
ORD-202505-1725,C0024,Completed,North America,2025-05-11,16513,63,0
ORD-202505-1726,C0131,Completed,LATAM,2025-05-03,5412.83,78,265.17
ORD-202505-1727,C0493,Completed,Europe,2025-05-15,9780,80,0
ORD-202505-1728,C0330,Completed,Asia,2025-05-16,1323,73,0
ORD-202505-1729,C0015,Completed,LATAM,2025-05-25,7034,34,0
ORD-202505-1730,C0383,Completed,LATAM,2025-05-01,13483.49,92,1908.51
ORD-202505-1731,C0269,Completed,Europe,2025-05-21,6445,95,0
ORD-202505-1732,C0363,Completed,LATAM,2025-05-14,12895,45,0
ORD-202505-1733,C0239,Completed,LATAM,2025-05-22,8362.6,40,677.4
ORD-202505-1734,C0214,Cancelled,Asia,2025-05-25,10923.52,110,136.48
ORD-202505-1735,C0332,Completed,North America,2025-05-28,8188,88,0
ORD-202505-1736,C0096,Completed,North America,2025-05-18,12121,71,0
ORD-202505-1737,C0379,Pending,LATAM,2025-05-27,2728.25,91,262.75
ORD-202505-1738,C0445,Completed,Europe,2025-05-03,7325.38,70,144.62
ORD-202505-1739,C0339,Completed,LATAM,2025-05-24,24834,34,0
ORD-202505-1740,C0293,Pending,Europe,2025-05-04,11645,95,0
ORD-202505-1741,C0157,Completed,Europe,2025-05-05,13567,67,0
ORD-202505-1742,C0176,Completed,North America,2025-05-19,2278,28,0
ORD-202505-1743,C0131,Completed,LATAM,2025-05-16,14112.62,45,932.38
ORD-202505-1744,C0230,Completed,Asia,2025-05-06,18117,67,0
ORD-202505-1745,C0147,Completed,LATAM,2025-05-28,2450,50,0
ORD-202505-1746,C0104,Completed,North America,2025-05-10,541.13,67,25.87
ORD-202506-1747,C0386,Completed,Asia,2025-06-10,10898.11,91,1242.89
ORD-202506-1748,C0057,Completed,Europe,2025-06-20,1795.29,27,181.71
ORD-202506-1749,C0239,Completed,LATAM,2025-06-16,4844.94,113,368.06
ORD-202506-1750,C0391,Completed,LATAM,2025-06-10,955.85,80,24.15
ORD-202506-1751,C0198,Completed,Asia,2025-06-19,4297,97,0
ORD-202506-1752,C0456,Completed,North America,2025-06-13,4017,17,0
ORD-202506-1753,C0168,Completed,North America,2025-06-20,25448,98,0
ORD-202506-1754,C0064,Completed,North America,2025-06-24,4409.99,25,565.01
ORD-202506-1755,C0365,Completed,Europe,2025-06-26,6775.11,76,650.89
ORD-202506-1756,C0383,Pending,LATAM,2025-06-26,332.71,44,11.29
ORD-202506-1757,C0035,Pending,LATAM,2025-06-10,2681.68,103,221.32
ORD-202506-1758,C0409,Completed,Europe,2025-06-26,9926,76,0
ORD-202506-1759,C0375,Completed,LATAM,2025-06-02,3527.39,39,261.61
ORD-202506-1760,C0488,Completed,North America,2025-06-20,1663,63,0
ORD-202506-1761,C0340,Cancelled,North America,2025-06-05,13431.87,110,528.13
ORD-202506-1762,C0031,Completed,LATAM,2025-06-12,6546.68,51,104.32
ORD-202506-1763,C0500,Completed,North America,2025-06-07,6966.22,54,187.78
ORD-202506-1764,C0214,Pending,Asia,2025-06-08,4272.21,30,657.79
ORD-202506-1765,C0343,Completed,LATAM,2025-06-03,24890.93,81,340.07
ORD-202506-1766,C0199,Completed,LATAM,2025-06-07,8997,97,0
ORD-202506-1767,C0093,Completed,Europe,2025-06-27,2997,97,0
ORD-202506-1768,C0125,Completed,Europe,2025-06-14,5542.16,33,740.84
ORD-202506-1769,C0276,Completed,North America,2025-06-19,18646.66,27,2380.34
ORD-202506-1770,C0485,Completed,Europe,2025-06-21,16647,47,0
ORD-202506-1771,C0369,Completed,Europe,2025-06-18,587.65,64,76.35
ORD-202506-1772,C0206,Pending,Asia,2025-06-02,10499.93,112,612.07
ORD-202506-1773,C0002,Completed,Asia,2025-06-11,3465.59,41,175.41
ORD-202506-1774,C0465,Cancelled,Europe,2025-06-03,10178,78,0
ORD-202506-1775,C0425,Completed,Europe,2025-06-14,10752.97,67,1264.03
ORD-202506-1776,C0368,Completed,North America,2025-06-23,3009,59,0
ORD-202506-1777,C0094,Completed,Asia,2025-06-03,7085,35,0
ORD-202506-1778,C0417,Completed,Europe,2025-06-20,12043.67,28,1184.33
ORD-202506-1779,C0036,Completed,North America,2025-06-03,1626,26,0
ORD-202506-1780,C0422,Cancelled,Asia,2025-06-15,14378.71,44,965.29
ORD-202506-1781,C0111,Completed,LATAM,2025-06-04,6441.01,30,188.99
ORD-202506-1782,C0096,Pending,North America,2025-06-20,4121.34,103,681.66
ORD-202506-1783,C0217,Completed,Europe,2025-06-07,13852,52,0
ORD-202506-1784,C0244,Completed,North America,2025-06-09,8865,65,0
ORD-202506-1785,C0104,Completed,North America,2025-06-04,9210,110,0
ORD-202506-1786,C0071,Completed,LATAM,2025-06-03,15953.61,98,2294.39
ORD-202506-1787,C0148,Completed,North America,2025-06-23,6287,87,0
ORD-202506-1788,C0163,Completed,LATAM,2025-06-14,1967.36,74,306.64
ORD-202506-1789,C0180,Completed,North America,2025-06-16,14384.27,52,667.73
ORD-202506-1790,C0344,Pending,North America,2025-06-02,3837,37,0
ORD-202507-1791,C0408,Completed,North America,2025-07-20,8268.83,69,100.17
ORD-202507-1792,C0357,Completed,Europe,2025-07-18,17542.72,364,1921.28
ORD-202507-1793,C0253,Completed,Europe,2025-07-08,882.71,251,118.29
ORD-202507-1794,C0233,Completed,Europe,2025-07-07,2741.45,213,1071.55
ORD-202507-1795,C0231,Completed,LATAM,2025-07-28,7864.63,55,940.37
ORD-202507-1796,C0169,Completed,Europe,2025-07-09,2181.08,411,629.92
ORD-202507-1797,C0060,Completed,North America,2025-07-13,2819.79,48,228.21
ORD-202507-1798,C0311,Completed,LATAM,2025-07-20,18227,27,0
ORD-202507-1799,C0190,Completed,Asia,2025-07-22,9331,31,0
ORD-202507-1800,C0487,Completed,LATAM,2025-07-09,30225.41,50,2424.59
ORD-202507-1801,C0084,Completed,North America,2025-07-26,10117.25,112,1144.75
ORD-202507-1802,C0487,Completed,LATAM,2025-07-02,23062,62,0
ORD-202507-1803,C0078,Completed,Asia,2025-07-10,18937.39,50,3162.61
ORD-202507-1804,C0078,Completed,Asia,2025-07-25,6677,77,0
ORD-202507-1805,C0088,Completed,North America,2025-07-14,12826.39,61,334.61
ORD-202507-1806,C0444,Completed,North America,2025-07-05,2219.96,56,336.04
ORD-202507-1807,C0326,Completed,Asia,2025-07-03,7257.77,69,461.23
ORD-202507-1808,C0471,Completed,LATAM,2025-07-22,1154,54,0
ORD-202507-1809,C0208,Pending,North America,2025-07-19,5406,106,0
ORD-202507-1810,C0066,Cancelled,Asia,2025-07-18,8176,76,0
